Customer ID,Time of Bet,Live Bet,Sport,Competition,Region,Teams Involved,Type of Bet
63843,2024-12-05 01:48:00,False,Basketball,NBA,NBA,DEN Nuggets - DET Pistons,Match Winner - PRELIVE
36335,2024-12-23 06:35:00,False,Soccer,Champions League,Champions League,Monaco - Benfica,Yellow Cards Over/Under
985784,2024-10-05 22:02:00,False,Soccer,Super Lig,Turkey,Bodrumspor - Galatasaray,Full Time Result - PRELIVE
14185,2025-01-06 03:12:00,True,Soccer,Super League 1,Greece,OFI - AEK Athens,Time of Yellow Card N (15 min)
892592,2025-01-19 09:19:00,True,Soccer,LaLiga,Spain,Atletico Madrid - Alaves,Goals Over/Under - LIVE
10276,2024-10-22 10:25:00,False,Soccer,Super League 1,Greece,AEK Athens - Levadiakos,Full Time Result - PRELIVE
930691,2025-01-15 09:03:00,False,Soccer,Serie A,Brazil,Fluminense RJ - Fortaleza CE,Full Time Result - 0%
870156,2024-11-24 17:47:00,False,Soccer,LaLiga,Spain,Real Madrid - Getafe,Full Time Result - PRELIVE
278634,2024-10-25 17:05:00,False,Soccer,LaLiga,Spain,Valladolid - Atletico Madrid,Full Time Result - 0%
965122,2024-12-31 11:55:00,False,Soccer,Serie A,Italy,Como 1907 - Monza,Full Time Result - PRELIVE
937148,2024-10-04 16:40:00,False,Soccer,LaLiga,Spain,Sevilla - Rayo Vallecano,Full Time Result - PRELIVE
875576,2024-11-04 18:19:00,True,Soccer,H2H GG League (2x4 mins),Еsoccer,Barcelona (SPARTAN) Esports - Liverpool (EXILE) Esports,Team to Score Goal N
159281,2024-11-11 07:58:00,True,Basketball,Euroleague,Euroleague ,Partizan - Olympiacos,Match Winner - Live
359079,2024-11-24 10:57:00,False,Soccer,Eerste Divisie,Netherlands,ADO Den Haag - TOP Oss,Goals Over/Under - PRELIVE
131091,2025-01-18 05:50:00,False,Soccer,Super League 1,Greece,Asteras Tripolis - Aris Thessaloniki,Full Time Result - 0%
353117,2024-12-05 19:04:00,False,Soccer,League One,England,Barnsley - Reading,Goals Over/Under - PRELIVE
685569,2024-10-16 08:00:00,True,Soccer,AFC Champions League Elite,Asia,Shandong Taishan - Johor Darul Takzim FC,Full Time Result - PRELIVE
321749,2024-12-19 13:53:00,False,Soccer,Primeira Liga,Portugal,FC Porto - Casa Pia AC,Goals Over/Under - PRELIVE
446644,2024-12-14 20:51:00,False,Basketball,Euroleague,Euroleague ,Anadolu Efes - Paris,Home Turnovers Over/Under
36335,2024-11-16 10:22:00,False,Soccer,Super League 1,Greece,Panathinaikos - Kallithea,Goals Over/Under - PRELIVE
601210,2024-10-06 11:40:00,False,Soccer,Champions League,Champions League,Atletico Madrid - Slovan Bratislava,Half Time Result
842090,2024-12-26 22:31:00,True,Soccer,Pro League,Belgium,Westerlo - Mechelen,Corners Over/Under
903234,2024-11-22 11:36:00,False,Soccer,Conference League,Conference League,FC Kopenhagen - Hearts,Goals Over/Under - PRELIVE
870156,2024-12-08 08:28:00,False,Soccer,Primeira Liga,Portugal,SC Braga - GD Estoril Praia,Goals Over/Under - PRELIVE
54766,2025-01-16 08:11:00,False,Basketball,Euroleague,Euroleague ,Real Madrid - Zalgiris Kaunas,Handicap Additional
320901,2025-01-18 01:53:00,False,Soccer,Primera Division RFEF,Spain,Ponferradina - Sociedad Deportivo Tarazona,Draw No Bet
349695,2024-10-21 19:03:00,False,Soccer, Liga Profesional,Argentina,CA Independiente - Gimnasia y Esgrima La Plata,Corners Over/Under
592561,2024-10-15 21:32:00,False,Soccer,Super League 1,Greece,Panserraikos - Panetolikos,Goals Over/Under - PRELIVE
941497,2024-10-10 04:35:00,True,Soccer,Liga de Futbol Profesional,Bolivia,CD Royal Pari -  GV San Jose,Full Time Result - LIVE
321749,2025-01-09 22:06:00,False,Soccer,Primeira Liga,Portugal,FC Porto - Casa Pia AC,Full Time Result & Goals Over/Under 
527591,2024-11-06 08:02:00,False,Soccer,Serie A,Italy,Lazio - Atalanta,Corners Over/Under
10276,2024-10-08 21:40:00,False,Soccer,Premier League,England,Leicester - Brighton,Goals Over/Under - PRELIVE
320901,2024-11-20 10:41:00,False,Soccer,Europa League,Europa League,Union Saint-Gilloise - Nice,Home Corners Over/Under
842090,2024-12-03 08:37:00,True,Soccer,National League South,England,Aveley FC - Maidstone United,Goals Over/Under - LIVE
627466,2024-12-02 05:38:00,False,Basketball,ACB,Spain,Unicaja - Tenerife,Over/Under Additional
187935,2024-10-01 23:20:00,False,Basketball,Euroleague,Euroleague ,Crvena Zvezda - Olympiacos,Over/Under Additional
230905,2024-11-22 20:59:00,True,Soccer,Super League 1 U19,Greece,FC Levadiakos U19 - Panetolikos U19,Full Time Result - LIVE
256380,2024-10-17 14:03:00,False,Soccer,Super League 1,Greece,Asteras Tripolis - Panathinaikos,Goals Over/Under - PRELIVE
611143,2024-12-07 22:43:00,False,Soccer,LaLiga,Spain,Girona - Valladolid,Full Time Result - 0%
550206,2025-01-03 09:21:00,True,Table Tennis,Setka Cup,World,Ivan Pytsko - Oleh Hudyma,Points Handicap 
293817,2024-11-07 09:12:00,True,Table Tennis,Setka Cup,World,David Sabuka - Josef Hondlik,Match Winner
46365,2024-11-10 09:55:00,True,Soccer,Champions League,Champions League,Barcelona - Brest,Goals Over/Under - LIVE
150659,2024-12-29 19:13:00,False,Soccer,DFB Pokal,Germany,Bayern Munich - Bayer Leverkusen,Player - Total Shots On Target (Plus+)
349695,2024-11-01 10:33:00,True,Soccer,Liga Profesional,Argentina,CA Platense - Gimnasia y Esgrima La Plata,1st Half - Both Teams to Score
627466,2024-12-23 22:19:00,True,Basketball,KBL,South Korea,KT Sonicboom - Ulsan Mobis Phoebus,Third Quarter Over/Under
36335,2024-11-20 16:41:00,False,Soccer,National League North,England,Peterborough Sports FC - Scunthorpe,Goals Over/Under - PRELIVE
87287,2024-11-09 01:35:00,False,Soccer,Premier League,England,Arsenal - Manchester United,Yellow Cards Over/Under
356562,2024-12-08 14:31:00,False,Soccer,Super Liga,Serbia,OFK Belgrade - Novi Pazar,Full Time Result - PRELIVE
446644,2024-11-15 06:11:00,False,Basketball,Euroleague,Euroleague ,Olympiacos - Alba Berlin,Player Over/Under Points 
965122,2024-10-30 03:33:00,True,Counter Strike,Justice Christmas Cup,World,Anonymo - Preasy,2nd Map Winner
446644,2025-01-01 05:52:00,True,Soccer,Serie B,Brazil,Avai SC - Ponte Preta SP,Goals Over/Under - LIVE
279890,2025-01-02 11:42:00,False,Soccer,Premier League,England,Chelsea - Fulham,Full Time Result - 0%
135212,2024-12-29 15:16:00,True,Soccer,Conference League,Conference League,Fiorentina - Pafos FC,Goals Over/Under - LIVE
568945,2024-12-10 03:49:00,False,Soccer,Europa League,Europa League,Olympique Lyonnais - Eintracht Frankfurt,Full Time Result - PRELIVE
553541,2024-12-05 14:37:00,False,Soccer,Premier League,England,Liverpool - Manchester City,Full Time Result - PRELIVE
872973,2024-11-02 21:36:00,True,Soccer,GT League (2x6 mins),Еsoccer,FC Bayern Munich (Aibothard) Esports - FC Inter Milano (Punisher) Esports,Full Time Result - LIVE
46365,2024-12-10 14:59:00,False,Soccer,Conference League,Conference League,The New Saints - Panathinaikos,Full Time Result - PRELIVE
875576,2024-11-22 14:02:00,False,Soccer,Super League 1,Greece,Olympiacos - AEK Athens,Both Teams to Score
752994,2024-12-04 09:25:00,True,Soccer,Premier League,England,Tottenham - Liverpool,Player - Total Shots On Target (Plus+)
356562,2024-11-05 23:29:00,False,Soccer,Bundesliga,Germany,Bochum - Werder Bremen,Goals Over/Under - PRELIVE
9155,2024-10-15 21:54:00,False,Soccer,Super Lig,Turkey,Sivasspor - Galatasaray,Goals Over/Under - PRELIVE
880268,2024-12-30 20:33:00,False,Soccer,Primeira Liga,Portugal,Moreirense - Sporting CP,Goals Over/Under - PRELIVE
14185,2024-12-03 05:42:00,True,Soccer,Champions League,Champions League,Arsenal - Monaco,Goals Over/Under - LIVE
434492,2024-10-29 09:27:00,False,Soccer,Bundesliga,Germany,Eintracht Frankfurt - Mainz 05,Both Teams to Score
149315,2024-11-23 17:44:00,False,Basketball,NBA,NBA,SAC Kings - DET Pistons,Handicap Additional
872973,2024-11-29 20:39:00,False,Soccer,Bundesliga,Germany,Bayern Munich - FC Augsburg,Home Over/Under
10276,2025-01-04 21:05:00,False,Soccer,Champions League,Champions League,Club Brugge - Sporting CP,Both Teams to Score
20442,2024-11-21 04:27:00,False,Basketball,NBA,NBA,PHI 76ers - LA Clippers,Player Over/Under 3P Made
131091,2024-10-09 11:22:00,False,Basketball,NBA,NBA,CHA Hornets - MIA Heat,Player Over/Under 3P Made
498006,2024-11-29 09:44:00,True,Basketball,NBA,NBA,UTA Jazz - PHX Suns,Player Over/Under 3P Made
176637,2024-10-03 05:10:00,True,Soccer,GT League (2x6 mins),Еsoccer,Chelsea FC (Xerxes) Esports - Manchester United FC (David) Esports,Goals Over/Under - LIVE
321749,2025-01-15 22:03:00,True,Soccer,Liga de Futbol Profesional,Bolivia,Independiente Petrolero - The Strongest,Full Time Result - LIVE
755817,2024-11-17 19:27:00,True,Soccer,2. Bundesliga,Germany,Magdeburg - Hertha Berlin,Full Time Result - LIVE
880268,2025-01-17 07:10:00,False,Soccer,Champions League,Champions League,Aston Villa - Juventus,Double Chance & Goals Over/Under
321749,2024-11-12 12:59:00,False,Soccer,LaLiga,Spain,Atletico Madrid - Sevilla,Goals Over/Under - PRELIVE
279890,2024-12-27 20:34:00,False,Soccer,LaLiga,Spain,Barcelona - Atletico Madrid,Double Chance & Goals Over/Under
10276,2024-11-14 16:59:00,True,Soccer,Premier League,Ethiopia,Hadiah Hosanna FC - Ethiopia Bunna,Goals Over/Under - LIVE
291252,2025-01-03 20:43:00,True,Soccer,1st Division,Denmark,Hvidovre - Hobro,1st Half - Goals Over/Under
135212,2024-10-10 05:05:00,True,Soccer,Serie A,Italy,AS Roma - Parma,Player to Score 2+ Goals
356562,2024-12-28 01:38:00,True,Basketball,NBA,NBA,BOS Celtics - MIL Bucks,Player Over/Under Points 
353117,2024-12-04 14:42:00,True,Soccer,Conference League,Conference League,Molde FK - APOEL Nicosia,Home Over/Under
150793,2024-11-24 09:17:00,False,Soccer,Champions League,Champions League,Feyenoord - AC Sparta Prague,1st Half - Goals Over/Under
378892,2024-10-19 07:15:00,False,Basketball,Euroleague,Euroleague ,AS Monaco - Anadolu Efes,Match Winner - PRELIVE
278634,2024-12-16 11:32:00,False,Soccer,Serie A,Italy,Parma - Atalanta,Double Chance and Both to Score
293817,2025-01-07 20:31:00,False,Soccer,Premier League,England,Newcastle - Liverpool,"Both Teams to Score or Over 2,5"
353117,2024-10-21 13:31:00,False,Soccer,Premier League,England,Ipswich - Manchester United,Double Chance & Goals Over/Under
10276,2024-10-21 19:18:00,True,Soccer,Liga 1,Indonesia,Persebaya Surabaya - Persik Kediri,Goals Over/Under - LIVE
339141,2025-01-19 18:28:00,True,Soccer,Super League 1,Greece,Asteras Tripolis - Panathinaikos,1st Half - Away Corners Over/Under
64168,2024-11-28 07:37:00,False,Soccer,Premiership,Scotland,Hearts - Celtic,Full Time Result - PRELIVE
150793,2024-10-09 03:46:00,False,Soccer,Europa League,Europa League,FK Viktoria Plzen - Manchester United,Full Time Result - PRELIVE
28150,2024-10-15 02:55:00,False,Soccer,Champions League,Champions League,Atalanta - Real Madrid,Goals Over/Under - PRELIVE
755817,2025-01-01 14:17:00,False,Basketball,NBA,NBA,DET Pistons - MIA Heat,Player Over/Under 3P Made
46365,2024-11-24 09:10:00,True,Soccer,2. Liga,Austria,SKN St. Polten - SV Lafnitz,Goals Over/Under - LIVE
57107,2024-12-06 11:58:00,False,Basketball,Euroleague,Euroleague ,FC Barcelona  - Real Madrid,Player Over/Under Points 
272359,2024-10-10 09:49:00,False,Soccer,Serie B,Italy,Catanzaro - Spezia,Full Time Result - PRELIVE
176637,2025-01-16 01:33:00,False,Soccer,Eliteserien,Norway,Moss FK - FK Haugesund,Both Teams to Score
291252,2024-12-18 10:34:00,False,Basketball,NBA,NBA,ATL Hawks - MIN Timberwolves,Player Over/Under Steals
611143,2024-12-09 08:31:00,False,Basketball,NBA,NBA,GS Warriors - MIN Timberwolves,Player Over/Under 3P Made
321749,2024-10-13 18:59:00,False,Soccer,Premier League,England,Tottenham - Liverpool,Corners Over/Under
375336,2024-11-30 01:06:00,False,Basketball,Euroleague,Euroleague ,Alba Berlin - Zalgiris Kaunas,Player Over/Under Assists
620872,2024-10-03 23:37:00,True,Soccer,Serie A,Italy,Lazio - Atalanta,Double Chance
378892,2024-10-23 18:09:00,False,Soccer,Conference League,Conference League,Astana - Chelsea,Away Over/Under
149315,2024-12-14 08:19:00,False,Soccer,Champions League,Champions League,Slovan Bratislava - AC Milan,Half Time Result
903170,2024-12-25 01:57:00,True,Soccer,Professional Development League,England,Crewe U21 - Hull City U21,1st Half - Goals Over/Under
944671,2024-11-12 20:35:00,True,Soccer,Europa League,Europa League,Rangers - Tottenham,Correct Score Extended - PRELIVE
272359,2024-11-12 21:56:00,False,Soccer,Premier League,England,Chelsea - Aston Villa,Halftime/Fulltime - PRELIVE
870156,2024-12-04 08:42:00,False,Basketball,Euroleague,Euroleague ,Crvena Zvezda - Maccabi Tel-Aviv,Match Winner - PRELIVE
891897,2025-01-03 00:19:00,False,Basketball,NBA,NBA,MIA Heat - TOR Raptors,Match Winner - PRELIVE
578572,2024-10-02 06:58:00,False,Soccer,Bundesliga,Germany,Mainz 05 - Bayern Munich,1st Half - Goals Over/Under
263793,2024-10-26 18:54:00,False,Soccer,Pro League,Belgium,Genk - Charleroi,Goals Over/Under - PRELIVE
102299,2024-12-03 13:49:00,False,Soccer,Super League 1,Greece,Enhanced Odds,Enhanced Team Specials
131091,2024-10-24 23:58:00,False,Basketball,NBA,NBA,Enhanced Odds,Enhanced Player Props
64168,2024-11-08 07:24:00,False,Soccer,Copa del Rey,Spain,Salamanca - Celta Vigo,Full Time Result - PRELIVE
891897,2025-01-03 20:19:00,False,Soccer,Premier League,England,Manchester City - Manchester United,Both Teams to Score
903234,2024-10-23 09:35:00,True,Soccer,Serie A,Italy,AC Milan - Juventus,Double Chance & Goals Over/Under
578572,2024-11-06 21:09:00,False,Soccer,LaLiga,Spain,Atletico Madrid - Sevilla,Full Time Result & Goals Over/Under 
300431,2024-11-14 00:01:00,False,Soccer,Segunda Division,Spain,Almeria - Granada,Goals Over/Under - PRELIVE
309380,2024-11-29 07:48:00,True,Soccer,Conference League,Conference League,NK Celje - The New Saints,Goals Over/Under - LIVE
985784,2025-01-17 03:50:00,False,Soccer,Championship,England,Burnley - Middlesbrough,Full Time Result - 0%
941497,2024-12-24 07:38:00,False,Soccer,Coppa Italia Serie C,Italy,Vicenza - Rimini FC 1912,Goals Over/Under - PRELIVE
375336,2024-12-08 00:31:00,False,Soccer,Ligue 1,France,Lens - Marseille,Goals Over/Under - PRELIVE
934625,2024-10-27 04:08:00,False,Soccer,Bundesliga,Germany,Bochum - FC Heidenheim,Full Time Result - PRELIVE
87287,2024-10-09 21:16:00,False,Basketball,NBA,NBA,CHI Bulls - IND Pacers,Match Winner - PRELIVE
135212,2024-11-05 02:37:00,False,Soccer,Conference League,Conference League,NK Olimpija Ljubljana - Larne FC,Full Time Result - PRELIVE
434492,2024-11-01 10:35:00,True,Soccer,Super League 1,Greece,PAOK Thessaloniki - Kallithea,Corners Over/Under
638073,2024-10-07 02:35:00,True,Soccer,Reserve League,Uruguay,Danubio II - CA Boston River II,Full Time Result - LIVE
498006,2024-12-14 04:09:00,False,Soccer,Copa Libertadores,South America,Atletico MG - Botafogo RJ,Red Cards Over/Under
339141,2024-10-08 22:03:00,False,Soccer,Ligue 1,France,Angers - Olympique Lyonnais,Goals Over/Under - PRELIVE
891897,2024-11-30 07:19:00,False,Soccer,Super League 2,Greece,PAOK Thessaloniki II - Kampaniakos,Goals Over/Under - PRELIVE
338431,2024-11-23 19:39:00,False,Soccer,1st Division,Saudi Arabia,Al-Faisaly - Al Safa,Correct Score Extended - PRELIVE
479893,2025-01-16 13:50:00,False,Soccer,Primeira Liga,Portugal,FC Porto - CF Estrela,Goals Over/Under - PRELIVE
321749,2024-12-30 08:01:00,True,Soccer,Cup,Portugal,Benfica - CF Estrela,1st Half - Goals Over/Under
737548,2024-12-06 20:06:00,False,Soccer,Super League 1,Greece,Olympiacos - Volos NPS,Full Time Result & Goals Over/Under 
187935,2024-12-08 03:09:00,True,Soccer,U19 League,Turkey,Boluspor U19 - Demir Grup Sivasspor U19,Full Time Result - LIVE
965122,2024-12-30 19:38:00,False,Soccer,League One,England,Stockport - Exeter,Full Time Result - PRELIVE
620872,2024-10-05 20:00:00,False,Basketball,Pro A,Germany,Science City Jena - Crailsheim Merlins,Match Winner - PRELIVE
14185,2024-12-18 08:33:00,False,Soccer,League One,England,Wycombe - Bolton,"Both Teams to Score or Over 2,5"
184030,2024-11-14 04:51:00,False,Basketball,Euroleague,Euroleague ,FC Barcelona  - Real Madrid,Over/Under Additional
385329,2024-10-09 16:50:00,False,Soccer,Super League 1,Greece,Asteras Tripolis - Panathinaikos,Full Time Result - PRELIVE
230905,2024-12-06 20:31:00,True,Basketball,Euroleague,Euroleague ,Partizan - Olympiacos,Match Winner - Live
842090,2024-10-29 12:06:00,True,Soccer,Championship,England,Sheffield Utd - Oxford United,Goals Over/Under - LIVE
578572,2024-11-21 13:48:00,False,Soccer,Primeira Liga,Portugal,Vitoria Guimaraes  - CD Nacional Madeira,Both Teams to Score
891897,2024-10-07 05:42:00,False,Soccer,Champions League,Champions League,Juventus - Manchester City,"Both Teams to Score or Over 2,5"
378892,2024-10-02 14:53:00,True,Soccer,Professional Development League,England,Swansea City U21 - Watford U21 ,Goals Over/Under - LIVE
300431,2024-12-30 18:37:00,True,Tennis,Spain - Madrid,ITF ,Sergio Planella Hernandez - Oscar Jose Gutierrez,2nd Set Game N Winner
293817,2024-11-05 04:06:00,False,Soccer,Segunda Division,Spain,Mirandes - Levante,Goals Over/Under - PRELIVE
246425,2024-11-26 12:38:00,False,Soccer,Super League 1,Greece,Panetolikos - Panathinaikos,Full Time Result - 0%
268097,2024-12-10 10:36:00,False,Soccer,Azadegan League,Iran,Niroue Zamini Tehran - Fajr Sepasi,Full Time Result - PRELIVE
914953,2024-11-02 03:15:00,True,Soccer,Arabian Gulf Cup,World,Oman - Qatar,Corners Over/Under
627998,2024-12-05 22:33:00,True,Soccer,Bundesliga,Germany,FC Augsburg - Bochum,1st Half - Goals Over/Under
256380,2024-10-25 06:13:00,True,Soccer,  Super League,Switzerland,St. Gallen - Basel,Goals Over/Under - LIVE
187935,2024-11-18 21:59:00,True,Soccer,Cup,Azerbaijan,Gabala FC - FK Qarabag,1st Half - Goals Over/Under
159281,2024-12-05 05:23:00,True,Soccer,International (2x4 mins),Еsoccer Battle,Spain (exhausted) Esports - Italy (GanGsta_Panda) Esports,Goals Over/Under - LIVE
578572,2024-11-11 04:35:00,True,Soccer,Liga TDP,Mexico,Estudiantes de Queretaro - Celaya FC II,Goals Over/Under - LIVE
903234,2025-01-07 09:47:00,False,Basketball,Euroleague,Euroleague ,AS Monaco - Alba Berlin,Player Over/Under Rebounds
349695,2024-10-27 20:58:00,False,Soccer,Liga Profesional,Argentina,CA Central Cordoba - Racing Club,Asian Handicap
272359,2024-12-27 23:58:00,True,Basketball,Euroleague,Euroleague ,Panathinaikos - AS Monaco,Player Over/Under 3P Made
320901,2024-11-02 19:36:00,True,Soccer,Division 2,Gambia,Tallinding United - Latrikunda Utd,Goals Over/Under - LIVE
446644,2025-01-09 08:34:00,True,Soccer,Super Lig,Turkey,Besiktas - Alanyaspor,1st Half - Goals Over/Under
339141,2024-11-16 03:17:00,True,Soccer,Liga Bet,Israel,Maccabi Ramla - Hapoel Bnei Ashdod,Goals Over/Under - LIVE
54766,2024-10-14 09:48:00,False,Soccer,Serie A,Italy,Bologna - Venezia,Goals Over/Under - PRELIVE
349695,2024-10-31 08:59:00,True,Soccer,Campionato Primavera 2,Italy,Benevento U19 - Crotone U19,1st Half - Goals Over/Under
131091,2024-11-04 09:53:00,False,Soccer,Serie B,Italy,Cosenza - Catanzaro,Goals Over/Under - PRELIVE
446644,2024-11-25 23:15:00,False,Soccer,League One,England,Crawley Town - Birmingham,Goals Over/Under - PRELIVE
353117,2024-11-11 21:22:00,False,Soccer,Challenger Pro League,Belgium,SK Beveren - K Lierse SK,Goals Over/Under - PRELIVE
378892,2024-12-04 02:11:00,True,Soccer,Tercera Division RFEF,Spain,Arucas CF - Marino,Goals Over/Under - LIVE
568945,2024-12-06 06:16:00,False,Basketball,Euroleague,Euroleague ,Partizan - Panathinaikos,Player Over/Under Points 
543896,2024-12-08 19:51:00,False,Soccer,Bundesliga,Germany,St. Pauli - Holstein Kiel,Away Yellow Cards Over/Under
339141,2025-01-11 03:47:00,True,Soccer,Champions League,Champions League,Monaco - Benfica,Both Teams to Score & Goals Over/Under
